1; 0; 2013; Ford Escape; 5; 87 trips; $75; https://turo.com/us/en-us/suv-rental/san-francisco-ca/ford/escape/283474?searchId=kaEETFyx
1; 0; 2014; BMW 4 Series; 5; 81 trips; $79; https://turo.com/us/en-us/car-rental/burlingame-ca/bmw/4-series/593681?searchId=kaEETFyx
1; 1; 2017; Subaru Forester; 5; 123 trips; $96; https://turo.com/us/en-us/suv-rental/san-francisco-ca/subaru/forester/391145?searchId=kaEETFyx
1; 1; 2017; Toyota Yaris; 5; 8 trips; $38; https://turo.com/us/en-us/car-rental/san-francisco-ca/toyota/yaris/639028?searchId=kaEETFyx
1; 0; 2013; Audi A6; 5; 65 trips; $69; https://turo.com/us/en-us/car-rental/south-san-francisco-ca/audi/a6/436087?searchId=kaEETFyx
0; 0; 2018; Dodge Grand Caravan; 5; 10 trips; $60; https://turo.com/us/en-us/minivan-rental/san-francisco-ca/dodge/grand-caravan/713175?searchId=kaEETFyx
1; 0; 2014; Porsche Boxster; 5; 319 trips; $139; https://turo.com/us/en-us/car-rental/emeryville-ca/porsche/boxster/246351?searchId=kaEETFyx
1; 0; 2014; Ram 1500; 5; 19 trips; $79; https://turo.com/us/en-us/truck-rental/san-francisco-ca/ram/1500/629383?searchId=kaEETFyx
1; 0; 2013; Mazda CX-5; 5; 77 trips; $106; https://turo.com/us/en-us/suv-rental/san-francisco-ca/mazda/cx-5/611165?searchId=kaEETFyx
1; 0; 2018; Audi A4; 5; 43 trips; $75; https://turo.com/us/en-us/car-rental/emeryville-ca/audi/a4/532973?searchId=kaEETFyx
0; 0; 2016; Honda Fit; 5; 5 trips; $44; https://turo.com/us/en-us/car-rental/san-francisco-ca/honda/fit/666612?searchId=kaEETFyx
1; 0; 2010; Mercedes-Benz GL-Class; 5; 2 trips; $65; https://turo.com/us/en-us/suv-rental/daly-city-ca/mercedes-benz/gl-class/733789?searchId=kaEETFyx
1; 0; 2012; Ford Mustang; 5; 133 trips; $49; https://turo.com/us/en-us/car-rental/berkeley-ca/ford/mustang/402218?searchId=kaEETFyx
0; 1; 2017; Porsche 718 Boxster; 5; 17 trips; $169; https://turo.com/us/en-us/car-rental/emeryville-ca/porsche/718-boxster/674735?searchId=kaEETFyx
1; 0; 2013; Toyota Prius v; 5; 11 trips; $45; https://turo.com/us/en-us/car-rental/san-francisco-ca/toyota/prius-v/525412?searchId=kaEETFyx
0; 0; 2007; Nissan Quest; 5; 27 trips; $38; https://turo.com/us/en-us/minivan-rental/daly-city-ca/nissan/quest/535951?searchId=kaEETFyx
0; 0; 2007; BMW 5 Series; 5; 62 trips; $46; https://turo.com/us/en-us/car-rental/daly-city-ca/bmw/5-series/428419?searchId=kaEETFyx
0; 0; 2016; BMW 3 Series; 5; 8 trips; $74; https://turo.com/us/en-us/car-rental/san-francisco-ca/bmw/3-series/679608?searchId=kaEETFyx
1; 0; 2011; BMW 1 Series; 5; 2 trips; $64; https://turo.com/us/en-us/car-rental/daly-city-ca/bmw/1-series/712690?searchId=kaEETFyx
0; 0; 2007; Volvo S60; 5; 4 trips; $39; https://turo.com/us/en-us/car-rental/san-francisco-ca/volvo/s60/724939?searchId=kaEETFyx
1; 1; 2015; BMW 3 Series; 5; 83 trips; $69; https://turo.com/us/en-us/car-rental/burlingame-ca/bmw/3-series/562495?searchId=kaEETFyx
0; 0; 2020; Mercedes-benz CLS-Class; 0; New listing; $220; https://turo.com/us/en-us/car-rental/san-francisco-ca/mercedes-benz/cls-class/750347?searchId=kaEETFyx
1; 1; 2019; MINI Hardtop 2dr; 5; 21 trips; $61; https://turo.com/us/en-us/car-rental/alameda-ca/mini/hardtop-2dr/686046?searchId=kaEETFyx
1; 0; 2008; Ford F-150; 5; 6 trips; $48; https://turo.com/us/en-us/truck-rental/daly-city-ca/ford/f-150/702361?searchId=kaEETFyx
1; 1; 2016; Ford Mustang; 5; 144 trips; $69; https://turo.com/us/en-us/car-rental/burlingame-ca/ford/mustang/460144?searchId=kaEETFyx
